Time,Price,5-Day EMA,KNN MA,Highlight
2956,363.09521484375,363.24369328422523,363.197497558594,Green
2957,363.16000366211,363.2157967435202,363.19653930664,Green
2958,362.97988891602,363.1371608010201,363.224542236328,Red
2959,362.98901367188,363.0877784246401,363.21102294922,Red
2960,363.34530639648,363.17362108192003,363.13482666015796,Green
2961,363.20001220703,363.18241812362334,363.11388549804803,Green
2962,363.39279174805,363.2525426650989,363.134844970704,Green
2963,363.16000366211,363.22169633076925,363.18140258789197,Green
2964,363.16000366211,363.2011321078828,363.21742553711005,Red
2965,363.26000976562,363.2207579937952,363.251623535156,Red
2966,363.82998657227,363.4238341866201,363.234564208984,Green
2967,363.95999145508,363.60255327610673,363.36055908203195,Green
2968,363.88000488281,363.6950371450078,363.473999023438,Green
2969,363.45001220703,363.61336216568185,363.617999267578,Red
2970,363.41268920898,363.54647118011457,363.67600097656197,Red
2971,363.36169433594,363.484878898723,363.70653686523394,Red
2972,363.70999145508,363.5599164175087,363.61287841796803,Red
2973,363.92001342773,363.67994875424915,363.56287841796797,Green
2974,364.20831298828,363.85607016559277,363.570880126952,Green
2975,364.45629882812,364.05614638643516,363.722540283202,Green
2976,363.98999023438,364.0340943357501,363.93126220703,Green
2977,363.73498535156,363.9343913410201,364.05692138671805,Red
2978,363.59939575195,363.8227261446634,364.061920166014,Red
2979,363.20999145508,363.6184812481356,363.997796630858,Red
2980,362.94000244141,363.39232164589373,363.798132324218,Red
2981,362.76000976562,363.18155101913584,363.494873046876,Red
2982,362.84100341797,363.06803515208054,363.248876953124,Red
2983,363.12051391602,363.0855280733937,363.070080566406,Green
2984,363.36999511719,363.1803504213258,362.97430419922,Green
2985,364.88000488281,363.7469019084872,363.006304931642,Green
2986,364.57000732422,364.0212703803981,363.39430541992203,Green
2987,365.05499267578,364.3658444788587,363.756304931642,Green
2988,365.67999267578,364.8038938778325,364.19910278320395,Green
2989,365.75,365.11926258522163,364.71099853515597,Green
2990,366.60198974609,365.61350497217774,365.186999511718,Green
2991,366.64999389648,365.95900128027847,365.531396484374,Green
2992,366.92001342773,366.2793386627623,365.947393798826,Green
2993,367.35610961914,366.6382623148882,366.32039794921604,Green
2994,367.29501342773,366.85717935250216,366.65562133788796,Green
2995,367.61999511719,367.1114512740648,366.964624023434,Green
2996,367.45001220703,367.2243049183865,367.16822509765404,Green
2997,367.79000854492,367.4128727938977,367.328228759764,Green
2998,367.54000854492,367.4552513775718,367.50222778320204,Red
2999,368.17001342773,367.6935053942912,367.539007568358,Green
3000,368.60998535156,367.9989987133808,367.714007568358,Green
3001,368.66500854492,368.2210019905605,367.91200561523203,Green
3002,368.66000366211,368.367335881077,368.15500488281,Green
3003,368.45498657227,368.3965527781413,368.32900390624803,Green
3004,368.64001464844,368.47770673490754,368.51199951171805,Red
3005,368.92001342773,368.6251422991817,368.60599975586,Green
3006,368.95999145508,368.7367586844811,368.668005371094,Green
3007,368.98999023438,368.82116920111406,368.727001953126,Green
3008,368.94500732422,368.8624485754827,368.79299926758,Green
3009,368.79000854492,368.83830189862846,368.89100341797,Red
3010,368.95001220703,368.87553866809566,368.921002197266,Red
3011,368.51000976562,368.75369570060377,368.927001953126,Red
3012,368.61099243164,368.7061279442825,368.83700561523403,Red
3013,368.95999145508,368.79074911454836,368.761206054686,Green
3014,369.19799804688,368.9264987586589,368.76420288085797,Green
3015,368.77059936523,368.8745322941826,368.84580078125,Green
3016,368.64999389648,368.79968616161506,368.80991821289,Red
3017,368.7200012207,368.77312451464337,368.83791503906207,Red
3018,368.57000732422,368.7054187845022,368.859716796874,Red
3019,368.63000488281,368.68028081727147,368.78171997070206,Red
3020,368.57000732422,368.6435229862543,368.668121337888,Red
3021,368.76000976562,368.6823519127095,368.628002929686,Green
3022,369.01901245117,368.79457209219635,368.650006103514,Green
3023,368.97900390625,368.8560493635476,368.709808349608,Green
3024,369.08999633789,368.9340316883284,368.791607666014,Green
3025,368.91009521484,368.92605286383224,368.88360595703,Green
3026,368.64999389648,368.83403320804814,368.951623535154,Red
3027,368.88000488281,368.8493570996354,368.929620361326,Red
3028,369.10000610352,368.93290676759693,368.901818847654,Green
3029,369.10009765625,368.9886370638146,368.92601928710803,Green
3030,369.58999633789,369.18909015517306,368.92803955078,Green
3031,369.64999389648,369.3427247356087,369.06401977538997,Green
3032,369.68011474609,369.4551880724358,369.26401977539,Green
3033,369.79998779297,369.5701213126139,369.42404174804597,Green
3034,369.7373046875,369.6258491042426,369.56403808593603,Green
3035,369.85000610352,369.7005681040017,369.69147949218603,Green
3036,370.10000610352,369.83371410384115,369.743481445312,Green
3037,370.06390380859,369.9104440054241,369.83348388672,Green
3038,370.07998657227,369.96695819437275,369.91024169922,Green
3039,369.99380493164,369.97590710679515,369.96624145507997,Green
3040,369.76998901367,369.9072677424201,370.017541503908,Red
3041,369.51998901367,369.7781748328367,370.001538085938,Red
3042,369.33999633789,369.63211533452113,369.88553466796805,Red
3043,369.48999023438,369.58474030114076,369.740753173828,Red
3044,369.45001220703,369.53983093643717,369.62275390625,Red
3045,369.29000854492,369.4565568059314,369.51399536132806,Red
3046,369.0299987793,369.31437079705427,369.417999267578,Red
3047,369.05999755859,369.2295797175662,369.32000122070406,Red
3048,369.23001098633,369.2297234738208,369.264001464844,Red
3049,369.41500854492,369.2914851641872,369.21200561523403,Green
3050,369.32998657227,369.30431896688145,369.205004882812,Green
3051,369.61999511719,369.4095443503176,369.213000488282,Green
3052,369.75,369.5230295668784,369.33099975586003,Green
3053,369.73999023438,369.59534978937893,369.46900024414197,Green
3054,369.85998535156,369.6835616434393,369.570996093752,Green
3055,369.7200012207,369.69570816919287,369.65999145508,Green
3056,369.89001464844,369.7604769956086,369.737994384766,Green
3057,369.75900268555,369.7599855589224,369.791998291016,Red
3058,369.79998779297,369.77331963693825,369.793798828126,Red
3059,369.7799987793,369.7755460177255,369.80579833984405,Red
3060,369.61221313477,369.721101723407,369.78980102539197,Red
3061,369.0299987793,369.49073407537134,369.768243408206,Red
3062,369.17001342773,369.38382719282424,369.596240234378,Red
3063,370.7200012207,369.8292185354495,369.478442382814,Green
3064,370.26998901367,369.97614202818966,369.66244506836,Green
3065,369.77249145508,369.90825850381975,369.760443115234,Green
3066,369.38000488281,369.73217396348315,369.792498779296,Red
3067,369.8039855957,369.7561111742221,369.862499999998,Red
3068,369.94000244141,369.81740826328473,369.98929443359197,Red
3069,369.94131469727,369.8587104079465,369.833294677734,Green
3070,368.39999389648,369.372471570791,369.767559814454,Red
3071,368.08999633789,368.9449798264907,369.493060302734,Red
3072,367.5,368.4633198843271,369.23505859375,Red
3073,366.9700012207,367.9655469964514,368.77426147461,Red
3074,366.30099487305,367.4106962886509,368.180261230468,Red
3075,366.07000732422,366.96379996717394,367.452197265624,Red
3076,366.35000610352,366.7592020126226,366.98619995117195,Red
3077,365.62979125977,366.3827317616717,366.638201904298,Red
3078,365.59689331055,366.12078561129783,366.264160156252,Red
3079,366.08999633789,366.1105225201619,365.98953857422197,Green
3080,365.48498535156,365.90201013062796,365.94733886719,Red
3081,365.16000366211,365.65467464112197,365.83033447265797,Red
3082,364.84991455078,365.38642127767463,365.592333984376,Red
3083,364.86999511719,365.21427922417973,365.43635864257806,Red
3084,365.07998657227,365.1695150068765,365.29097900390605,Red
3085,364.83999633789,365.0596754505477,365.088977050782,Red
3086,364.97900390625,365.03278493578176,364.95997924804794,Green
3087,364.45001220703,364.83852735953116,364.923779296876,Red
3088,363.83999633789,364.50568368565075,364.843798828126,Red
3089,363.91009521484,364.3071541953805,364.6377990722659,Red
3090,363.88000488281,364.16477109119035,364.40382080077995,Red
3091,363.42999267578,363.9198449527202,364.21182250976403,Red
3092,363.35998535156,363.7332250856668,363.90202026367007,Red
3093,363.5299987793,363.6654829835445,363.684014892576,Red
3094,363.88250732422,363.7378244304363,363.622015380858,Green
3095,364.41000366211,363.96188417432757,363.616497802734,Green
3096,364.42999267578,364.1179203414784,363.722497558594,Green
3097,364.57000732422,364.26861600239226,363.92249755859405,Green
3098,364.39001464844,364.3090822177415,364.164501953126,Green
3099,364.64001464844,364.4193930279743,364.33650512695397,Green
3100,365.01000976562,364.6162652738562,364.48800659179796,Green
3101,365.2200012207,364.81751058947077,364.6080078125,Green
3102,365.19000244141,364.94167454011716,364.766009521484,Green
3103,364.86999511719,364.91778139914146,364.89000854492195,Green
3104,364.51000976562,364.781857521301,364.986004638672,Red
3105,364.2200012207,364.59457208776735,364.96000366210797,Red
3106,364.64001464844,364.60971960799156,364.802001953124,Red
3107,364.48001098633,364.56648340077106,364.686004638672,Red
3108,364.16000366211,364.4309901545507,364.54400634765597,Red
3109,364.17999267578,364.34732432829384,364.40200805664,Red
3110,363.79998779297,364.1648788165192,364.33600463867197,Red
3111,363.73999023438,364.02324928913947,364.252001953126,Red
3112,364.17999267578,364.07549708468633,364.07199707031407,Green
3113,363.8450012207,363.9986651300242,364.0119934082039,Red
3114,363.99011230469,363.99581418824613,363.948992919922,Green
3115,363.82049560547,363.9373746606541,363.911016845704,Green
3116,363.94000244141,363.9382505875727,363.915118408204,Green
3117,364.17999267578,364.0188312836418,363.95512084961,Green
3118,364.26000976562,364.0992241109679,363.9551208496099,Green
3119,364.63000488281,364.27615103491524,364.038122558594,Green
3120,363.92001342773,364.1574384991868,364.166101074218,Red
3121,364.11859130859,364.1444894356545,364.18600463867,Red
3122,363.79989624023,364.0296250371797,364.22172241210603,Red
3123,363.98001098633,364.0130870202298,364.14570312499603,Red
3124,363.5299987793,363.8520576065865,364.089703369138,Red
3125,363.07000732422,363.59137417913104,363.869702148436,Red
3126,363.23001098633,363.4709197815307,363.699700927734,Red
3127,363.10000610352,363.3472818888605,363.521984863282,Red
3128,363.56021118164,363.418258319787,363.38200683594,Green
3129,363.29998779297,363.378834810848,363.29804687500194,Green
3130,362.98001098633,363.2458935360087,363.252044677736,Red
3131,363.08999633789,363.1939278033025,363.234045410158,Red
3132,363.05828857422,363.14871472694165,363.20604248047,Red
3133,362.85989379883,363.0524410842378,363.19769897461003,Red
3134,362.64001464844,362.91496560563854,363.05763549804794,Red
3135,362.57998657227,362.803305927849,362.925640869142,Red
3136,362.17999267578,362.595534843826,362.84563598632997,Red
3137,361.85998535156,362.35035167973734,362.66363525390796,Red
3138,361.48999023438,362.0635645312849,362.42397460937593,Red
3139,361.64001464844,361.92238123700326,362.14999389648597,Red
3140,361.10501098633,361.64992448677884,361.94999389648603,Red
3141,362.70999145508,362.00328014287925,361.654998779298,Green
3142,362.79000854492,362.2655229435595,361.76099853515797,Green
3143,363.10000610352,362.5436839968797,361.94700317383,Green
3144,363.28839111328,362.79191970234643,362.269006347658,Green
3145,363.12118530273,362.90167490247427,362.598681640626,Green
3146,363.32000732422,363.0411190430562,363.00191650390605,Green
3147,363.41900634766,363.1670814779241,363.123919677734,Green
3148,361.98001098633,362.77139131405943,363.24971923828195,Red
3149,364.57501220703,363.37259827838295,363.02572021484394,Green
3150,363.58010864258,363.44176839978195,363.28304443359394,Green
3151,362.25,363.0445122665213,363.37482910156393,Red
3152,361.85000610352,362.64634354552084,363.16082763672,Red
3153,361.45999145508,362.2508928487072,362.847027587892,Red
3154,361.26000976562,361.92059848767815,362.743023681642,Red
3155,360.35998535156,361.4003941089721,362.08002319336,Red
3156,359.4700012207,360.75692981288137,361.435998535156,Red
3157,359.16000366211,360.22462109595756,360.879998779296,Red
3158,359.03988647461,359.8297095555084,360.34199829101397,Red
3159,359.01000976562,359.55647629221227,359.85797729492003,Red
3160,360.17620849609,359.76305369350484,359.40797729492,Green
3161,360.14001464844,359.8887073451499,359.37122192382606,Green
3162,359.76000976562,359.84580815197324,359.50522460937407,Green
3163,359.76998901367,359.8205351058722,359.625225830076,Green
3164,361.20001220703,360.2803608062581,359.771246337888,Green
3165,361.01998901367,360.5269035420621,360.20924682617,Green
3166,361.82000732422,360.9579381361147,360.37800292968603,Green
3167,361.5,361.13862542407645,360.714001464842,Green
3168,361.32989501953,361.2023819558943,361.061999511718,Green
3169,360.73001098633,361.0449249660395,361.37398071289,Red
3170,359.89999389648,360.66328127618635,361.27998046875,Red
3171,360.529296875,360.61861980912425,361.055981445312,Red
3172,360.75,360.6624132060828,360.797839355468,Red
3173,360.82998657227,360.71827099481186,360.647839355468,Green
3174,360.66198730469,360.6995097647712,360.547857666016,Green
3175,361.35998535156,360.9196682937008,360.534252929688,Green
3176,361.70001220703,361.1797829314772,360.82625122070397,Green
3177,361.44500732422,361.26819106239145,361.06039428711,Green
3178,361.89001464844,361.4754655910743,361.19939575195406,Green
3179,361.55999755859,361.50364291357954,361.411401367188,Green
3180,361.77499389648,361.59409324121305,361.591003417968,Green
3181,361.04000854492,361.4093983424487,361.674005126952,Red
3182,361.75,361.5229322282991,361.54200439453,Red
3183,361.76000976562,361.60195807407274,361.603002929686,Red
3184,361.60070800781,361.6015413853185,361.577001953122,Green
3185,361.98999023438,361.73102433500566,361.58514404296596,Green
3186,361.51000976562,361.6573528118771,361.628143310546,Green
3187,361.01998901367,361.44489821247475,361.722143554686,Red
3188,361.42001342773,361.4366032842265,361.57614135742,Red
3189,360.91000366211,361.26107007685437,361.508142089842,Red
3190,360.68249511719,361.06821175696626,361.370001220702,Red
3191,361.29000854492,361.1421440196175,361.10850219726404,Green
3192,361.17001342773,361.1514338223217,361.064501953124,Green
